# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2016-10-26 14:37:52 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02175000 EDISTO RIVER NR GIVHANS, SC
# -----------------------------------------------------------------------------------
#
# Data provided for site 02175000
#            TS   parameter     Description
#        128196       00065     Gage height, feet
#        128198       00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:#     P  Provisional data subject to revision.  
# 
agency_cd	site_no	datetime	tz_cd	128196_00065	128196_00065_cd	128198_00060	128198_00060_cd
USGS	02175000	2016-08-08 19:00	EST	2.35	P	595	P
USGS	02175000	2016-08-08 20:00	EST	2.35	P	595	P
USGS	02175000	2016-08-08 21:00	EST	2.36	P	598	P
USGS	02175000	2016-08-08 22:00	EST	2.38	P	604	P
USGS	02175000	2016-08-08 23:00	EST	2.39	P	607	P
USGS	02175000	2016-08-09 00:00	EST	2.39	P	607	P
USGS	02175000	2016-08-09 01:00	EST	2.39	P	607	P
USGS	02175000	2016-08-09 02:00	EST	2.40	P	610	P
USGS	02175000	2016-08-09 03:00	EST	2.40	P	610	P
USGS	02175000	2016-08-09 04:00	EST	2.40	P	610	P
USGS	02175000	2016-08-09 05:00	EST	2.41	P	613	P
USGS	02175000	2016-08-09 06:00	EST	2.41	P	613	P
USGS	02175000	2016-08-09 07:00	EST	2.41	P	613	P
USGS	02175000	2016-08-09 08:00	EST	2.42	P	615	P
USGS	02175000	2016-08-09 09:00	EST	2.42	P	615	P
USGS	02175000	2016-08-09 10:00	EST	2.43	P	618	P
USGS	02175000	2016-08-09 11:00	EST	2.40	P	610	P
USGS	02175000	2016-08-09 12:00	EST	2.41	P	613	P
USGS	02175000	2016-08-09 13:00	EST	2.41	P	613	P
USGS	02175000	2016-08-09 14:00	EST	2.44	P	621	P
USGS	02175000	2016-08-09 15:00	EST	2.43	P	618	P
USGS	02175000	2016-08-09 16:00	EST	2.45	P	624	P
USGS	02175000	2016-08-09 17:00	EST	2.45	P	624	P
USGS	02175000	2016-08-09 18:00	EST	2.46	P	627	P
USGS	02175000	2016-08-09 19:00	EST	2.47	P	630	P
USGS	02175000	2016-08-09 20:00	EST	2.46	P	627	P
USGS	02175000	2016-08-09 21:00	EST	2.47	P	630	P
USGS	02175000	2016-08-09 22:00	EST	2.47	P	630	P
USGS	02175000	2016-08-09 23:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 00:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 01:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 02:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 03:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 04:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 05:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 06:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 07:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 08:00	EST	2.48	P	633	P
USGS	02175000	2016-08-10 09:00	EST	2.48	P	633	P
USGS	02175000	2016-08-10 10:00	EST	2.48	P	633	P
USGS	02175000	2016-08-10 11:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 12:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 13:00	EST	2.47	P	630	P
USGS	02175000	2016-08-10 14:00	EST	2.49	P	636	P
USGS	02175000	2016-08-10 15:00	EST	2.50	P	639	P
USGS	02175000	2016-08-10 16:00	EST	2.50	P	639	P
USGS	02175000	2016-08-10 17:00	EST	2.49	P	636	P
USGS	02175000	2016-08-10 18:00	EST	2.49	P	636	P
USGS	02175000	2016-08-10 19:00	EST	2.49	P	636	P
USGS	02175000	2016-08-10 20:00	EST	2.49	P	636	P
USGS	02175000	2016-08-10 21:00	EST	2.49	P	636	P
USGS	02175000	2016-08-10 22:00	EST	2.50	P	639	P
USGS	02175000	2016-08-10 23:00	EST	2.50	P	639	P
USGS	02175000	2016-08-11 00:00	EST	2.51	P	642	P
USGS	02175000	2016-08-11 01:00	EST	2.51	P	642	P
USGS	02175000	2016-08-11 02:00	EST	2.51	P	642	P
USGS	02175000	2016-08-11 03:00	EST	2.52	P	645	P
USGS	02175000	2016-08-11 04:00	EST	2.52	P	645	P
USGS	02175000	2016-08-11 05:00	EST	2.53	P	648	P
USGS	02175000	2016-08-11 06:00	EST	2.54	P	651	P
USGS	02175000	2016-08-11 07:00	EST	2.54	P	651	P
USGS	02175000	2016-08-11 08:00	EST	2.55	P	654	P
USGS	02175000	2016-08-11 09:00	EST	2.55	P	654	P
USGS	02175000	2016-08-11 10:00	EST	2.55	P	654	P
USGS	02175000	2016-08-11 11:00	EST	2.56	P	657	P
USGS	02175000	2016-08-11 12:00	EST	2.55	P	654	P
USGS	02175000	2016-08-11 13:00	EST	2.50	P	639	P
USGS	02175000	2016-08-11 14:00	EST	2.57	P	661	P
USGS	02175000	2016-08-11 15:00	EST	2.57	P	661	P
USGS	02175000	2016-08-11 16:00	EST	2.58	P	664	P
USGS	02175000	2016-08-11 17:00	EST	2.58	P	664	P
USGS	02175000	2016-08-11 18:00	EST	2.59	P	667	P
USGS	02175000	2016-08-11 19:00	EST	2.60	P	670	P
USGS	02175000	2016-08-11 20:00	EST	2.61	P	673	P
USGS	02175000	2016-08-11 21:00	EST	2.61	P	673	P
USGS	02175000	2016-08-11 22:00	EST	2.62	P	676	P
USGS	02175000	2016-08-11 23:00	EST	2.62	P	676	P
USGS	02175000	2016-08-12 00:00	EST	2.62	P	676	P
USGS	02175000	2016-08-12 01:00	EST	2.62	P	676	P
USGS	02175000	2016-08-12 02:00	EST	2.63	P	679	P
USGS	02175000	2016-08-12 03:00	EST	2.63	P	679	P
USGS	02175000	2016-08-12 04:00	EST	2.63	P	679	P
USGS	02175000	2016-08-12 05:00	EST	2.63	P	679	P
USGS	02175000	2016-08-12 06:00	EST	2.63	P	679	P
USGS	02175000	2016-08-12 07:00	EST	2.63	P	679	P
USGS	02175000	2016-08-12 08:00	EST	2.62	P	676	P
USGS	02175000	2016-08-12 09:00	EST	2.65	P	685	P
USGS	02175000	2016-08-12 10:00	EST	2.66	P	688	P
USGS	02175000	2016-08-12 11:00	EST	2.66	P	688	P
USGS	02175000	2016-08-12 12:00	EST	2.65	P	685	P
USGS	02175000	2016-08-12 13:00	EST	2.66	P	688	P
USGS	02175000	2016-08-12 14:00	EST	2.66	P	688	P
USGS	02175000	2016-08-12 15:00	EST	2.65	P	685	P
USGS	02175000	2016-08-12 16:00	EST	2.66	P	688	P
USGS	02175000	2016-08-12 17:00	EST	2.67	P	691	P
USGS	02175000	2016-08-12 18:00	EST	2.67	P	691	P
USGS	02175000	2016-08-12 19:00	EST	2.67	P	691	P
USGS	02175000	2016-08-12 20:00	EST	2.68	P	694	P
USGS	02175000	2016-08-12 21:00	EST	2.68	P	694	P
USGS	02175000	2016-08-12 22:00	EST	2.69	P	697	P
USGS	02175000	2016-08-12 23:00	EST	2.69	P	697	P
USGS	02175000	2016-08-13 00:00	EST	2.69	P	697	P
USGS	02175000	2016-08-13 01:00	EST	2.69	P	697	P
USGS	02175000	2016-08-13 02:00	EST	2.69	P	697	P
USGS	02175000	2016-08-13 03:00	EST	2.70	P	701	P
USGS	02175000	2016-08-13 04:00	EST	2.70	P	701	P
USGS	02175000	2016-08-13 05:00	EST	2.71	P	704	P
USGS	02175000	2016-08-13 06:00	EST	2.71	P	704	P
USGS	02175000	2016-08-13 07:00	EST	2.71	P	704	P
USGS	02175000	2016-08-13 08:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 09:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 10:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 11:00	EST	2.73	P	710	P
USGS	02175000	2016-08-13 12:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 13:00	EST	2.69	P	697	P
USGS	02175000	2016-08-13 14:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 15:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 16:00	EST	2.72	P	707	P
USGS	02175000	2016-08-13 17:00	EST	2.74	P	713	P
USGS	02175000	2016-08-13 18:00	EST	2.74	P	713	P
USGS	02175000	2016-08-13 19:00	EST	2.74	P	713	P
USGS	02175000	2016-08-13 20:00	EST	2.74	P	713	P
USGS	02175000	2016-08-13 21:00	EST	2.75	P	716	P
USGS	02175000	2016-08-13 22:00	EST	2.75	P	716	P
USGS	02175000	2016-08-13 23:00	EST	2.76	P	719	P
USGS	02175000	2016-08-14 00:00	EST	2.77	P	723	P
USGS	02175000	2016-08-14 01:00	EST	2.77	P	723	P
USGS	02175000	2016-08-14 02:00	EST	2.77	P	723	P
USGS	02175000	2016-08-14 03:00	EST	2.78	P	726	P
USGS	02175000	2016-08-14 04:00	EST	2.78	P	726	P
USGS	02175000	2016-08-14 05:00	EST	2.79	P	729	P
USGS	02175000	2016-08-14 06:00	EST	2.79	P	729	P
USGS	02175000	2016-08-14 07:00	EST	2.79	P	729	P
USGS	02175000	2016-08-14 08:00	EST	2.80	P	732	P
USGS	02175000	2016-08-14 09:00	EST	2.79	P	729	P
USGS	02175000	2016-08-14 10:00	EST	2.81	P	735	P
USGS	02175000	2016-08-14 11:00	EST	2.81	P	735	P
USGS	02175000	2016-08-14 12:00	EST	2.80	P	732	P
USGS	02175000	2016-08-14 13:00	EST	2.81	P	735	P
USGS	02175000	2016-08-14 14:00	EST	2.82	P	738	P
USGS	02175000	2016-08-14 15:00	EST	2.83	P	742	P
USGS	02175000	2016-08-14 16:00	EST	2.83	P	742	P
USGS	02175000	2016-08-14 17:00	EST	2.83	P	742	P
USGS	02175000	2016-08-14 18:00	EST	2.83	P	742	P
USGS	02175000	2016-08-14 19:00	EST	2.83	P	742	P
USGS	02175000	2016-08-14 20:00	EST	2.84	P	745	P
USGS	02175000	2016-08-14 21:00	EST	2.84	P	745	P
USGS	02175000	2016-08-14 22:00	EST	2.85	P	748	P
USGS	02175000	2016-08-14 23:00	EST	2.85	P	748	P
USGS	02175000	2016-08-15 00:00	EST	2.85	P	748	P
USGS	02175000	2016-08-15 01:00	EST	2.85	P	748	P
USGS	02175000	2016-08-15 02:00	EST	2.86	P	751	P
USGS	02175000	2016-08-15 03:00	EST	2.86	P	751	P
USGS	02175000	2016-08-15 04:00	EST	2.86	P	751	P
USGS	02175000	2016-08-15 05:00	EST	2.87	P	754	P
USGS	02175000	2016-08-15 06:00	EST	2.87	P	754	P
USGS	02175000	2016-08-15 07:00	EST	2.87	P	754	P
USGS	02175000	2016-08-15 08:00	EST	2.87	P	754	P
USGS	02175000	2016-08-15 09:00	EST	2.88	P	758	P
USGS	02175000	2016-08-15 10:00	EST	2.88	P	758	P
USGS	02175000	2016-08-15 11:00	EST	2.88	P	758	P
USGS	02175000	2016-08-15 12:00	EST	2.89	P	761	P
USGS	02175000	2016-08-15 13:00	EST	2.89	P	761	P
USGS	02175000	2016-08-15 14:00	EST	2.89	P	761	P
USGS	02175000	2016-08-15 15:00	EST	2.87	P	754	P
USGS	02175000	2016-08-15 16:00	EST	2.89	P	761	P
USGS	02175000	2016-08-15 17:00	EST	2.89	P	761	P
USGS	02175000	2016-08-15 18:00	EST	2.89	P	761	P
USGS	02175000	2016-08-15 19:00	EST	2.90	P	764	P
USGS	02175000	2016-08-15 20:00	EST	2.90	P	764	P
USGS	02175000	2016-08-15 21:00	EST	2.90	P	764	P
USGS	02175000	2016-08-15 22:00	EST	2.90	P	764	P
USGS	02175000	2016-08-15 23:00	EST	2.91	P	767	P
USGS	02175000	2016-08-16 00:00	EST	2.91	P	767	P
USGS	02175000	2016-08-16 01:00	EST	2.91	P	767	P
USGS	02175000	2016-08-16 02:00	EST	2.91	P	767	P
USGS	02175000	2016-08-16 03:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 04:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 05:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 06:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 07:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 08:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 09:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 10:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 11:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 12:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 13:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 14:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 15:00	EST	2.91	P	767	P
USGS	02175000	2016-08-16 16:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 17:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 18:00	EST	2.93	P	774	P
USGS	02175000	2016-08-16 19:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 20:00	EST	2.93	P	774	P
USGS	02175000	2016-08-16 21:00	EST	2.93	P	774	P
USGS	02175000	2016-08-16 22:00	EST	2.92	P	770	P
USGS	02175000	2016-08-16 23:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 00:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 01:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 02:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 03:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 04:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 05:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 06:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 07:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 08:00	EST	2.91	P	767	P
USGS	02175000	2016-08-17 09:00	EST	2.91	P	767	P
USGS	02175000	2016-08-17 10:00	EST	2.92	P	770	P
USGS	02175000	2016-08-17 11:00	EST	2.90	P	764	P
USGS	02175000	2016-08-17 12:00	EST	2.90	P	764	P
USGS	02175000	2016-08-17 13:00	EST	2.90	P	764	P
USGS	02175000	2016-08-17 14:00	EST	2.90	P	764	P
USGS	02175000	2016-08-17 15:00	EST	2.90	P	764	P
USGS	02175000	2016-08-17 16:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 17:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 18:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 19:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 20:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 21:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 22:00	EST	2.89	P	761	P
USGS	02175000	2016-08-17 23:00	EST	2.89	P	761	P
USGS	02175000	2016-08-18 00:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 01:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 02:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 03:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 04:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 05:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 06:00	EST	2.88	P	758	P
USGS	02175000	2016-08-18 07:00	EST	2.87	P	754	P
USGS	02175000	2016-08-18 08:00	EST	2.85	P	748	P
USGS	02175000	2016-08-18 09:00	EST	2.83	P	742	P
USGS	02175000	2016-08-18 10:00	EST	2.86	P	751	P
USGS	02175000	2016-08-18 11:00	EST	2.86	P	751	P
USGS	02175000	2016-08-18 12:00	EST	2.87	P	754	P
USGS	02175000	2016-08-18 13:00	EST	2.84	P	745	P
USGS	02175000	2016-08-18 14:00	EST	2.85	P	748	P
USGS	02175000	2016-08-18 15:00	EST	2.83	P	742	P
USGS	02175000	2016-08-18 16:00	EST	2.83	P	742	P
USGS	02175000	2016-08-18 17:00	EST	2.86	P	751	P
USGS	02175000	2016-08-18 18:00	EST	2.92	P	770	P
USGS	02175000	2016-08-18 19:00	EST	3.01	P	800	P
USGS	02175000	2016-08-18 20:00	EST	3.01	P	800	P
USGS	02175000	2016-08-18 21:00	EST	3.03	P	806	P
USGS	02175000	2016-08-18 22:00	EST	3.03	P	806	P
USGS	02175000	2016-08-18 23:00	EST	3.03	P	806	P
USGS	02175000	2016-08-19 00:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 01:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 02:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 03:00	EST	3.01	P	800	P
USGS	02175000	2016-08-19 04:00	EST	3.01	P	800	P
USGS	02175000	2016-08-19 05:00	EST	3.01	P	800	P
USGS	02175000	2016-08-19 06:00	EST	3.00	P	797	P
USGS	02175000	2016-08-19 07:00	EST	3.01	P	800	P
USGS	02175000	2016-08-19 08:00	EST	3.00	P	797	P
USGS	02175000	2016-08-19 09:00	EST	3.00	P	797	P
USGS	02175000	2016-08-19 10:00	EST	3.01	P	800	P
USGS	02175000	2016-08-19 11:00	EST	3.00	P	797	P
USGS	02175000	2016-08-19 12:00	EST	3.00	P	797	P
USGS	02175000	2016-08-19 13:00	EST	2.99	P	793	P
USGS	02175000	2016-08-19 14:00	EST	3.00	P	797	P
USGS	02175000	2016-08-19 15:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 16:00	EST	3.01	P	800	P
USGS	02175000	2016-08-19 17:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 18:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 19:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 20:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 21:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 22:00	EST	3.02	P	803	P
USGS	02175000	2016-08-19 23:00	EST	3.05	P	813	P
USGS	02175000	2016-08-20 00:00	EST	3.05	P	813	P
USGS	02175000	2016-08-20 01:00	EST	3.04	P	810	P
USGS	02175000	2016-08-20 02:00	EST	3.04	P	810	P
USGS	02175000	2016-08-20 03:00	EST	3.04	P	810	P
USGS	02175000	2016-08-20 04:00	EST	3.02	P	803	P
USGS	02175000	2016-08-20 05:00	EST	3.01	P	800	P
USGS	02175000	2016-08-20 06:00	EST	3.01	P	800	P
USGS	02175000	2016-08-20 07:00	EST	3.00	P	797	P
USGS	02175000	2016-08-20 08:00	EST	2.99	P	793	P
USGS	02175000	2016-08-20 09:00	EST	2.98	P	790	P
USGS	02175000	2016-08-20 10:00	EST	2.98	P	790	P
USGS	02175000	2016-08-20 11:00	EST	2.97	P	787	P
USGS	02175000	2016-08-20 12:00	EST	2.94	P	777	P
USGS	02175000	2016-08-20 13:00	EST	2.95	P	780	P
USGS	02175000	2016-08-20 14:00	EST	2.93	P	774	P
USGS	02175000	2016-08-20 15:00	EST	2.94	P	777	P
USGS	02175000	2016-08-20 16:00	EST	2.93	P	774	P
USGS	02175000	2016-08-20 17:00	EST	2.93	P	774	P
USGS	02175000	2016-08-20 18:00	EST	2.92	P	770	P
USGS	02175000	2016-08-20 19:00	EST	2.92	P	770	P
USGS	02175000	2016-08-20 20:00	EST	2.92	P	770	P
USGS	02175000	2016-08-20 21:00	EST	2.92	P	770	P
USGS	02175000	2016-08-20 22:00	EST	2.91	P	767	P
USGS	02175000	2016-08-20 23:00	EST	2.91	P	767	P
USGS	02175000	2016-08-21 00:00	EST	2.90	P	764	P
USGS	02175000	2016-08-21 01:00	EST	2.90	P	764	P
USGS	02175000	2016-08-21 02:00	EST	2.90	P	764	P
USGS	02175000	2016-08-21 03:00	EST	2.89	P	761	P
USGS	02175000	2016-08-21 04:00	EST	2.89	P	761	P
USGS	02175000	2016-08-21 05:00	EST	2.88	P	758	P
USGS	02175000	2016-08-21 06:00	EST	2.88	P	758	P
USGS	02175000	2016-08-21 07:00	EST	2.87	P	754	P
USGS	02175000	2016-08-21 08:00	EST	2.85	P	748	P
USGS	02175000	2016-08-21 09:00	EST	2.86	P	751	P
USGS	02175000	2016-08-21 10:00	EST	2.83	P	742	P
USGS	02175000	2016-08-21 11:00	EST	2.82	P	738	P
USGS	02175000	2016-08-21 12:00	EST	2.80	P	732	P
USGS	02175000	2016-08-21 13:00	EST	2.77	P	723	P
USGS	02175000	2016-08-21 14:00	EST	2.81	P	735	P
USGS	02175000	2016-08-21 15:00	EST	2.78	P	726	P
USGS	02175000	2016-08-21 16:00	EST	2.76	P	719	P
USGS	02175000	2016-08-21 17:00	EST	2.80	P	732	P
USGS	02175000	2016-08-21 18:00	EST	2.79	P	729	P
USGS	02175000	2016-08-21 19:00	EST	2.78	P	726	P
USGS	02175000	2016-08-21 20:00	EST	2.78	P	726	P
USGS	02175000	2016-08-21 21:00	EST	2.77	P	723	P
USGS	02175000	2016-08-21 22:00	EST	2.76	P	719	P
USGS	02175000	2016-08-21 23:00	EST	2.75	P	716	P
USGS	02175000	2016-08-22 00:00	EST	2.75	P	716	P
USGS	02175000	2016-08-22 01:00	EST	2.73	P	710	P
USGS	02175000	2016-08-22 02:00	EST	2.73	P	710	P
USGS	02175000	2016-08-22 03:00	EST	2.72	P	707	P
USGS	02175000	2016-08-22 04:00	EST	2.71	P	704	P
USGS	02175000	2016-08-22 05:00	EST	2.71	P	704	P
USGS	02175000	2016-08-22 06:00	EST	2.70	P	701	P
USGS	02175000	2016-08-22 07:00	EST	2.69	P	697	P
USGS	02175000	2016-08-22 08:00	EST	2.68	P	694	P
USGS	02175000	2016-08-22 09:00	EST	2.64	P	682	P
USGS	02175000	2016-08-22 10:00	EST	2.60	P	670	P
USGS	02175000	2016-08-22 11:00	EST	2.60	P	670	P
USGS	02175000	2016-08-22 12:00	EST	2.65	P	685	P
USGS	02175000	2016-08-22 13:00	EST	2.62	P	676	P
USGS	02175000	2016-08-22 14:00	EST	2.58	P	664	P
USGS	02175000	2016-08-22 15:00	EST	2.62	P	676	P
USGS	02175000	2016-08-22 16:00	EST	2.58	P	664	P
USGS	02175000	2016-08-22 17:00	EST	2.60	P	670	P
USGS	02175000	2016-08-22 18:00	EST	2.59	P	667	P
USGS	02175000	2016-08-22 19:00	EST	2.59	P	667	P
USGS	02175000	2016-08-22 20:00	EST	2.58	P	664	P
USGS	02175000	2016-08-22 21:00	EST	2.58	P	664	P
USGS	02175000	2016-08-22 22:00	EST	2.57	P	661	P
USGS	02175000	2016-08-22 23:00	EST	2.57	P	661	P
USGS	02175000	2016-08-23 00:00	EST	2.56	P	657	P
USGS	02175000	2016-08-23 01:00	EST	2.55	P	654	P
USGS	02175000	2016-08-23 02:00	EST	2.55	P	654	P
USGS	02175000	2016-08-23 03:00	EST	2.54	P	651	P
USGS	02175000	2016-08-23 04:00	EST	2.54	P	651	P
USGS	02175000	2016-08-23 05:00	EST	2.53	P	648	P
USGS	02175000	2016-08-23 06:00	EST	2.52	P	645	P
USGS	02175000	2016-08-23 07:00	EST	2.52	P	645	P
USGS	02175000	2016-08-23 08:00	EST	2.51	P	642	P
USGS	02175000	2016-08-23 09:00	EST	2.46	P	627	P
USGS	02175000	2016-08-23 10:00	EST	2.50	P	639	P
USGS	02175000	2016-08-23 11:00	EST	2.48	P	633	P
USGS	02175000	2016-08-23 12:00	EST	2.48	P	633	P
USGS	02175000	2016-08-23 13:00	EST	2.43	P	618	P
USGS	02175000	2016-08-23 14:00	EST	2.42	P	615	P
USGS	02175000	2016-08-23 15:00	EST	2.46	P	627	P
USGS	02175000	2016-08-23 16:00	EST	2.46	P	627	P
USGS	02175000	2016-08-23 17:00	EST	2.46	P	627	P
USGS	02175000	2016-08-23 18:00	EST	2.45	P	624	P
USGS	02175000	2016-08-23 19:00	EST	2.45	P	624	P
USGS	02175000	2016-08-23 20:00	EST	2.45	P	624	P
USGS	02175000	2016-08-23 21:00	EST	2.44	P	621	P
USGS	02175000	2016-08-23 22:00	EST	2.44	P	621	P
USGS	02175000	2016-08-23 23:00	EST	2.44	P	621	P
USGS	02175000	2016-08-24 00:00	EST	2.44	P	621	P
USGS	02175000	2016-08-24 01:00	EST	2.44	P	621	P
USGS	02175000	2016-08-24 02:00	EST	2.43	P	618	P
USGS	02175000	2016-08-24 03:00	EST	2.43	P	618	P
USGS	02175000	2016-08-24 04:00	EST	2.42	P	615	P
USGS	02175000	2016-08-24 05:00	EST	2.42	P	615	P
USGS	02175000	2016-08-24 06:00	EST	2.41	P	613	P
USGS	02175000	2016-08-24 07:00	EST	2.41	P	613	P
USGS	02175000	2016-08-24 08:00	EST	2.41	P	613	P
USGS	02175000	2016-08-24 09:00	EST	2.39	P	607	P
USGS	02175000	2016-08-24 10:00	EST	2.35	P	595	P
USGS	02175000	2016-08-24 11:00	EST	2.38	P	604	P
USGS	02175000	2016-08-24 12:00	EST	2.31	P	583	P
USGS	02175000	2016-08-24 13:00	EST	2.34	P	592	P
USGS	02175000	2016-08-24 14:00	EST	2.38	P	604	P
USGS	02175000	2016-08-24 15:00	EST	2.32	P	586	P
USGS	02175000	2016-08-24 16:00	EST	2.36	P	598	P
USGS	02175000	2016-08-24 17:00	EST	2.36	P	598	P
USGS	02175000	2016-08-24 18:00	EST	2.36	P	598	P
USGS	02175000	2016-08-24 19:00	EST	2.36	P	598	P
USGS	02175000	2016-08-24 20:00	EST	2.36	P	598	P
USGS	02175000	2016-08-24 21:00	EST	2.36	P	598	P
USGS	02175000	2016-08-24 22:00	EST	2.35	P	595	P
USGS	02175000	2016-08-24 23:00	EST	2.35	P	595	P
USGS	02175000	2016-08-25 00:00	EST	2.35	P	595	P
USGS	02175000	2016-08-25 01:00	EST	2.34	P	592	P
USGS	02175000	2016-08-25 02:00	EST	2.34	P	592	P
USGS	02175000	2016-08-25 03:00	EST	2.34	P	592	P
USGS	02175000	2016-08-25 04:00	EST	2.34	P	592	P
USGS	02175000	2016-08-25 05:00	EST	2.33	P	589	P
USGS	02175000	2016-08-25 06:00	EST	2.33	P	589	P
USGS	02175000	2016-08-25 07:00	EST	2.32	P	586	P
USGS	02175000	2016-08-25 08:00	EST	2.32	P	586	P
USGS	02175000	2016-08-25 09:00	EST	2.28	P	575	P
USGS	02175000	2016-08-25 10:00	EST	2.29	P	577	P
USGS	02175000	2016-08-25 11:00	EST	2.28	P	575	P
USGS	02175000	2016-08-25 12:00	EST	2.28	P	575	P
USGS	02175000	2016-08-25 13:00	EST	2.29	P	577	P
USGS	02175000	2016-08-25 14:00	EST	2.24	P	563	P
USGS	02175000	2016-08-25 15:00	EST	2.28	P	575	P
USGS	02175000	2016-08-25 16:00	EST	2.23	P	560	P
USGS	02175000	2016-08-25 17:00	EST	2.27	P	572	P
USGS	02175000	2016-08-25 18:00	EST	2.27	P	572	P
USGS	02175000	2016-08-25 19:00	EST	2.27	P	572	P
USGS	02175000	2016-08-25 20:00	EST	2.26	P	569	P
USGS	02175000	2016-08-25 21:00	EST	2.26	P	569	P
USGS	02175000	2016-08-25 22:00	EST	2.26	P	569	P
USGS	02175000	2016-08-25 23:00	EST	2.26	P	569	P
USGS	02175000	2016-08-26 00:00	EST	2.25	P	566	P
USGS	02175000	2016-08-26 01:00	EST	2.25	P	566	P
USGS	02175000	2016-08-26 02:00	EST	2.24	P	563	P
USGS	02175000	2016-08-26 03:00	EST	2.24	P	563	P
USGS	02175000	2016-08-26 04:00	EST	2.24	P	563	P
USGS	02175000	2016-08-26 05:00	EST	2.24	P	563	P
USGS	02175000	2016-08-26 06:00	EST	2.23	P	560	P
USGS	02175000	2016-08-26 07:00	EST	2.23	P	560	P
